,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc09g097960.3,1,SL3.0ch09,72419412,72419750,+,NAD(P)-linked oxidoreductase superfamily protein (AHRD V3.3 *** AT1G60710.1)               ,2.165643989,-0.566606988,-0.541338547,-0.564310631,2.578937754,-0.565517233,-0.303202165,-0.466914982,2.275465008,-0.460656781,0.07413229,-0.529924556,-0.554171524,-0.522615073,-0.559267779,-0.528075725,-0.178182589,-0.132667555,-0.252748747,-0.367978166
Solyc09g097965.1,1,SL3.0ch09,72421750,72421873,-,2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein (AHRD V3.3 --* AT1G68890.1)               ,1.898907567,-0.567551611,-0.553554308,-0.578019335,2.616794452,-0.560277301,-0.15058169,-0.394741064,2.395144493,-0.467892845,0.388248553,-0.551407397,-0.566103269,-0.564900133,-0.564581142,-0.578019335,-0.39551787,-0.168096009,-0.303146136,-0.334705622
Solyc09g097970.3,6,SL3.0ch09,72423621,72423959,+,NAD(P)-linked oxidoreductase superfamily protein (AHRD V3.3 *** AT1G60710.1)               ,-0.076349082,1.734417129,0.370307171,-0.176805258,0.095587596,0.825582399,0.924958995,-0.672615793,-0.579828677,0.585067489,1.415167688,-0.280591219,1.91355005,0.367135095,-0.252746848,-0.7883041,-1.474408169,-0.903232884,-1.570226595,-1.456664986
Solyc09g097980.3,6,SL3.0ch09,72431015,72431016,+,NAD(P)-linked oxidoreductase superfamily protein (AHRD V3.3 *** AT1G60710.1)               ,1.501978875,1.679412884,0.778290156,1.307843008,1.0379854,0.790226355,1.160599831,-0.07436221,-0.229436416,0.002697346,-0.151408441,-0.497232194,0.016336827,-0.723332314,-0.287832381,-1.182710738,-1.533389295,-0.603783357,-1.625534093,-1.366349244
Solyc09g098030.3,0,SL3.0ch09,72446395,72446818,+,Cytochrome P450 (AHRD V3.3 *** A0A103Y530_CYNCS)                 ,0.999957854,-0.3882752,0.613560153,-0.209746814,1.003518817,0.844642022,0.483966053,-0.171179908,1.223019631,0.843612228,2.690920977,-0.89116418,-0.871632259,-0.872600883,-0.848897425,-0.872647908,-0.888225961,-0.896737813,-0.895519706,-0.896569677
Solyc09g098040.3,4,SL3.0ch09,72461007,72461911,+,"Phosphoglucan, water dikinase (AHRD V3.3 *** A0A072UBU6_MEDTR)                ",-1.852721022,1.027222172,0.578145963,0.238097655,-2.201081643,0.718514825,1.49616959,-1.042794749,-1.412799215,0.681318025,1.352830094,-0.875781906,0.439091021,0.583026749,-0.115494643,-0.62451754,0.275218289,-0.078298413,0.52493373,0.288921017
Solyc09g098095.1,6,SL3.0ch09,72499463,72500958,+,NAD(P)-linked oxidoreductase superfamily protein (AHRD V3.3 *** AT1G60690.1)               ,0.998031177,0.987808652,-0.821783394,-0.130577354,0.953916859,1.158416856,0.101166644,-0.070075676,1.67892292,1.42738219,0.860509155,-1.487722933,-0.597100213,0.759934391,-0.316208823,-0.82656423,-1.316809075,-1.063560296,-1.004145031,-1.29154182
Solyc09g098100.3,8,SL3.0ch09,72503548,72503835,-,CC-NBS-LRR_Solyc09g098100                      ,0.518560201,-0.132199823,-1.515370817,-0.413670462,0.460833493,1.045143619,-1.169883221,-0.873823216,2.547465236,0.817614275,-1.093746598,-1.380006272,-0.41169803,1.087071065,-0.074103005,-0.465765508,-0.623045098,0.631854871,1.089678308,-0.044909019
Solyc09g098150.3,8,SL3.0ch09,72539781,72540243,-,"Metacaspase (AHRD V3.3 *** ""K4CWY6_SOLLC),Pfam:PF00656""                  ",0.244724687,0.661016139,-1.671798205,-1.022834235,-0.625881222,0.467690575,-1.698560936,-0.923304807,0.127738551,-0.808021681,-1.250729041,0.483714271,0.771423937,-0.089092138,-0.153408486,1.597825228,2.089695077,0.269706675,0.933439259,0.596656352
Solyc09g098240.3,8,SL3.0ch09,72604729,72605042,-,Importin-like protein (AHRD V3.3 *** G7KT01_MEDTR)                 ,0.811607486,0.5459359,-1.8379938,-0.893480995,-0.050959331,0.944352903,-1.671360762,-1.413092077,0.927093334,0.485914727,-0.837136567,-0.080455407,-0.372781241,0.828127976,0.984961589,-0.309926723,-1.157343089,0.253686626,1.273955235,1.568894217
Solyc09g098280.3,8,SL3.0ch09,72658445,72658807,+,Eukaryotic translation initiation factor 3 subunit H (AHRD V3.3 *** K4CWZ8_SOLLC)            ,1.067881156,0.527918968,-1.641481629,0.558311065,1.220585441,0.231040533,-1.872014372,-0.463082275,1.123181198,0.734916947,0.390945422,-2.017887066,-1.446424665,-0.03133631,0.097537736,0.220715861,-0.640493426,0.542284912,1.175301235,0.22209927
Solyc09g098590.3,4,SL3.0ch09,72905100,72905435,+,sucrose synthase                     ,-1.801239877,0.507914966,-0.581791446,1.351698679,-1.814971565,1.229372372,-0.056097417,-0.028474731,-1.342362261,-0.427365611,-1.146091523,-0.690153716,0.899533548,1.417986516,0.8087688,-0.264552163,-0.430105874,0.795865359,1.059990481,0.512075461
Solyc10g005100.3,8,SL3.0ch10,93625,94186,+,plasma-membrane associated cation-binding protein 1 (AHRD V3.3 *** AT4G20260.6)              ,-0.638166555,-1.236483865,-1.688215476,-2.037254245,-0.004840476,0.707743974,-1.16007485,-0.629313011,2.060638272,0.203596077,0.655206961,-0.354321101,-0.524619099,1.111549409,0.260047191,1.008589535,0.559035089,0.825514832,0.446863201,0.434504138
Solyc10g005120.2,4,SL3.0ch10,107886,108908,+,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** AT4G16330.2)            ,-1.509176496,0.34333937,-0.347821334,0.930880197,-1.423418858,-0.152361997,-0.670373706,-1.236496648,-1.282002961,-0.478209104,-1.116789471,-0.590194965,0.437558537,0.51406036,0.659120627,0.589431915,0.776194534,1.320632903,2.0069061,1.228720997
Solyc10g005380.3,1,SL3.0ch10,278852,279062,-,"Transmembrane ""protein,"" putative (AHRD V3.3 *** G7K108_MEDTR)                ",2.491359831,-0.71043993,-0.725806301,-0.527082479,2.572541358,-0.056401471,-0.733264506,0.142226067,1.666463508,-0.47857836,-0.684510018,-0.560165539,-0.758926405,-0.289252061,-0.158710163,-0.457889262,-0.315168801,-0.507355416,0.406653594,-0.315693648
Solyc10g005520.3,8,SL3.0ch10,426961,427750,-,RNA helicase DEAD30                    ,0.754153436,0.957414982,-1.816670044,-0.013537718,-0.412707584,-0.066800692,-1.927997057,-1.382247834,-0.523923076,-0.29841425,-1.192860128,-0.74332153,0.291123459,1.14378417,1.134117317,0.875962388,0.073073671,0.600126467,1.353607493,1.195116528
Solyc10g005580.3,8,SL3.0ch10,467091,467521,-,Interactor of constitutive active ROPs 2 (AHRD V3.3 *** A0A061FHC7_THECC)             ,1.805215519,0.046415851,-1.745622246,0.141751837,1.962769374,0.691281756,-1.738538896,-0.897916503,0.396122695,-0.015834086,-1.393254368,-1.153002238,0.45858453,0.657770758,0.268488822,-0.280766306,-0.576152572,0.145842667,0.917755493,0.309087915
Solyc10g005640.3,6,SL3.0ch10,511682,513450,+,Kinase family protein (AHRD V3.3 *-* B9NAB5_POPTR)                ,1.823962377,1.713759249,0.011771264,0.652104797,1.954133769,0.584406012,0.11478502,-0.065292984,0.77878193,0.00039623,-0.04293463,-1.314224305,0.342126603,-0.377421952,-0.824621778,-1.21590807,-1.251891194,-0.882091213,-0.876942576,-1.124898547
Solyc10g005790.3,6,SL3.0ch10,625649,626097,+,transmembrane protein C9orf5 protein (AHRD V3.3 *** AT5G55960.1)               ,0.774057105,2.883612403,-0.262304912,1.11905562,0.646727335,0.410978527,-0.299373161,-0.2462639,1.13690561,0.256560447,-0.364730547,-0.974392078,0.689409543,0.050844461,-0.415769875,-0.915356289,-1.246250117,-0.952893681,-1.066124522,-1.22469197
Solyc10g005800.3,8,SL3.0ch10,631017,631246,-,Protein CWC15 like (AHRD V3.3 *** A0A0B2SG97_GLYSO)                ,-0.265826064,-0.838448585,-1.969372335,-1.343946567,0.269098909,1.010068508,-1.464360521,-1.044153179,1.717444726,1.068714744,0.993130858,-0.791900271,-0.654456078,0.949745352,0.782642521,0.142373322,-0.399982381,0.797290031,0.843207417,0.198729593
Solyc10g005890.3,8,SL3.0ch10,683826,684254,-,DNA damage-inducible protein 1 (AHRD V3.3 *** A0A0B2RHB2_GLYSO)               ,0.42410812,0.578035498,-1.898919208,-0.88549162,0.061202347,-0.025617463,-1.524802012,-1.152387899,0.970528216,0.397187774,1.222690802,-1.645428341,-0.877523439,-0.426649947,-0.142238802,1.02298181,1.123637593,0.539730482,1.288848136,0.950107955
Solyc10g005930.2,6,SL3.0ch10,718305,718552,-,histidine biosynthesis bifunctional protein (HISIE) (AHRD V3.3 *** AT1G31860.1)              ,0.353958809,0.25560306,0.174493667,0.200965564,-0.383092632,-0.070979814,-0.212681026,-1.374009635,-0.162087546,0.404975313,1.902061066,-1.121179395,1.008351069,0.511385203,0.045056625,1.235762437,1.623062779,-0.795456998,-1.952460841,-1.643727707
Solyc10g006020.3,1,SL3.0ch10,771551,771930,+,Mitochondrial import inner membrane translocase subunit TIM50 (AHRD V3.3 *** A0A1D1YE49_9ARAE)            ,0.705702083,0.096929013,-1.661680552,-0.14974632,1.872633372,-0.584397316,-1.532088799,-1.080499109,0.229697599,-0.242385525,-0.304379222,-0.769593287,-0.709439787,-0.694737922,-0.25299183,0.872514151,0.238280377,0.385656088,1.542620436,2.037906549
Solyc10g006050.3,8,SL3.0ch10,790474,791341,+,"RNA-binding ""protein,"" putative (AHRD V3.3 *** Q1ENZ5_MUSAC)                ",-0.297643935,0.516215391,-1.886919059,-1.135113343,-0.584414412,0.902576326,-1.715668674,0.607220395,-0.481025279,-0.28011609,-1.478887724,-0.349928224,0.454009294,1.980938784,1.195366063,0.862481422,0.04921318,0.727252356,0.934566784,-0.020123256
Solyc10g006070.3,8,SL3.0ch10,795785,796153,+,40S ribosomal protein S8 (AHRD V3.3 *** K4CXD9_SOLLC)               ,1.108119121,0.355171267,-1.718329552,-0.159463225,1.324375672,-0.808333721,-2.19578075,-0.956359926,0.52804404,0.358182955,0.513711144,-0.629864984,-0.128051856,0.505383071,0.572696943,-0.21964261,-1.481445131,1.541112601,0.998352675,0.492122267
Solyc10g006300.3,0,SL3.0ch10,948143,948400,+,Purple acid phosphatase (AHRD V3.3 *** K4CXG1_SOLLC)                ,0.843266771,-0.352228432,0.365979116,0.486523154,0.623196646,-0.530162882,0.884337242,1.352978207,1.382645198,0.683459966,2.377891015,-0.878840159,-0.698371476,-0.804990547,-0.730182292,-0.876246315,-0.973954301,-1.01447016,-1.087290954,-1.053539797
Solyc10g006320.3,8,SL3.0ch10,957205,957351,-,Vacuolar protein sorting-associated protein (AHRD V3.3 *** K4CXG3_SOLLC)               ,0.102026255,-0.405982857,-2.141605631,-0.492142401,0.273428725,0.136632115,-1.971450934,-0.492273253,1.254198921,0.200574212,0.453903931,-1.233660139,-0.564011633,-0.25833688,-0.239159702,0.700977066,0.855401905,1.293004184,1.934661091,0.593815026
Solyc10g006525.1,4,SL3.0ch10,1088818,1088990,-,Protein DETOXIFICATION (AHRD V3.3 --* K7M2A8_SOYBN)                 ,-0.97261511,0.949090537,-0.642871569,1.818173967,-1.908353729,-0.015978159,-0.889219752,0.198453326,-1.299761838,0.350728694,-0.599725284,-0.662114535,1.166574653,1.087939269,0.486603015,-0.091453645,-0.777979484,1.171394503,1.40765634,-0.776541198
Solyc10g006640.3,0,SL3.0ch10,1142623,1143083,-,bHLH transcription factor153                    ,1.690936194,1.758452389,0.126507955,-0.364361499,0.676835463,-0.170047949,-0.066902313,-0.802532173,2.048167874,1.261486048,0.961874492,-0.213818328,-0.7852836,-0.725724335,-0.808220524,-0.892360896,-0.921239145,-0.927268723,-0.943675188,-0.902825743
Solyc10g006710.3,1,SL3.0ch10,1172812,1174330,+,Serine/threonine-protein kinase (AHRD V3.3 *** U5GTQ6_POPTR)                 ,0.281543389,-1.052728216,-1.086620709,-1.072093702,0.058028007,-0.726643675,-1.035413885,-0.954913844,1.174996708,0.150804677,-0.455550122,-0.518288871,-0.870453024,-0.515181837,0.25496055,-0.071344894,1.272300121,1.374889931,2.281044371,1.510665025
Solyc10g006720.3,1,SL3.0ch10,1181704,1182034,+,Serine/threonine-protein kinase (AHRD V3.3 *** M1CC72_SOLTU)                 ,1.729501899,-0.591817907,-0.577876028,-0.588937934,1.966550293,-0.547916569,-0.577850565,-0.506466529,3.07169747,-0.075839914,-0.353533056,-0.586333182,-0.591817907,-0.566741355,-0.458387652,-0.315966436,-0.408214063,-0.322374938,0.072669884,0.22965449
Solyc10g006760.3,6,SL3.0ch10,1206618,1207527,-,Adenine nucleotide alpha hydrolases-like superfamily protein (AHRD V3.3 *** AT1G11360.4)             ,1.131315492,2.122753678,-1.318682075,2.086403267,1.079864738,-0.165066401,-1.425304023,0.214248952,0.607129107,0.100619418,-0.710524939,-0.676644218,0.642664955,0.024555734,-0.075438866,-0.495114042,-0.988970272,-0.846674529,-0.268732523,-1.038403452
Solyc10g006790.3,8,SL3.0ch10,1230065,1230652,+,mitogen-activated protein kinase 16 (AHRD V3.3 --* AT5G19010.1)               ,0.942675604,0.578508233,-1.842041924,0.694275716,-0.197450656,-0.119867844,-1.889888516,-0.718568633,1.585822759,0.155501961,-1.27022223,-0.978796094,-0.647590892,-0.180042572,0.130241805,-0.046670071,0.002133108,0.777280946,1.52114478,1.503554521
Solyc10g006850.3,4,SL3.0ch10,1283421,1283624,-,Arf GTPase activating protein (AHRD V3.3 *** A0A103YJY6_CYNCS)               ,-1.288725678,1.204406111,-1.208035498,0.050985073,-1.302996882,1.429196452,-1.217034006,-0.013585018,-1.526019448,1.783872915,-1.31819091,0.052286907,0.746083836,1.13289154,0.474657862,0.51936458,-0.135791723,0.026098154,0.756230589,-0.165694855
Solyc10g006930.3,8,SL3.0ch10,1362812,1365326,-,Leucine-rich repeat (LRR) family protein (AHRD V3.3 *** AT3G15410.1)              ,0.748339109,1.09464852,-1.975454384,0.164381749,0.396810117,0.96707815,-1.602759349,-0.898780709,-0.488475591,-0.741462956,-1.421652962,-0.721741949,0.390258219,0.076345165,-0.175654108,0.433589403,2.32167209,0.508485939,0.634854275,0.289519272
Solyc10g006990.3,8,SL3.0ch10,1396265,1396827,-,nucleotidyltransferase family protein                    ,-0.310475055,-0.622806519,-1.501887453,-1.246747543,0.00236825,-0.32320605,-0.982528915,-0.767754736,0.479021339,0.932008842,0.773808886,-1.611808039,-0.983795746,0.331636524,0.217663283,0.364641162,0.390729641,1.378468838,2.177970017,1.302693273
Solyc10g007060.3,6,SL3.0ch10,1437422,1437542,+,"Phenylalanyl-tRNA synthetase alpha ""chain,"" putative (AHRD V3.3 *-* G7JG63_MEDTR)              ",1.015496413,1.930438847,-0.68065939,1.887340184,-0.831953592,0.475435945,-1.020797754,-0.267707644,1.184036023,-0.189757962,-0.43547449,-0.375015347,0.510244536,1.162234316,0.571320816,-0.695569237,-1.432575081,-0.517500717,-1.309524583,-0.980011282
Solyc10g007065.1,6,SL3.0ch10,1449198,1449284,+,"Phenylalanyl-tRNA synthetase alpha ""chain,"" putative (AHRD V3.3 *-* G7JG63_MEDTR)              ",1.576856782,0.072456021,-0.788575144,-0.238181263,1.492218757,0.592569251,-0.495798492,-0.063027313,0.402107056,1.26196704,2.245436411,-0.788637322,-0.143050049,0.315143735,-0.124473527,-0.278660307,-1.348449854,-1.146529984,-1.228549807,-1.314821991
Solyc10g007340.3,8,SL3.0ch10,1729598,1730073,+,Methylthioribose-1-phosphate isomerase (AHRD V3.3 *-* A0A0B0PHV1_GOSAR)                 ,-0.85192826,-0.066015343,-1.968956218,-0.51611086,0.166624591,-0.041034087,-1.258984616,-0.610121705,0.633949033,0.451910991,0.190378435,-1.620831107,-0.646641019,1.068875599,0.534203582,-0.151259924,0.04922623,1.448325266,2.233973981,0.954415432
Solyc10g007390.3,8,SL3.0ch10,1755763,1755880,-,Protein transport protein Sec61 subunit alpha (AHRD V3.3 *** A0A151RBI9_CAJCA)             ,-0.16838425,-0.377294405,-1.804045029,-0.656151767,-0.064321118,-0.241173064,-1.90537906,-1.136256989,-0.024685218,0.219369417,-0.285732262,-0.546739817,-0.331193246,1.113245182,1.140027252,0.689847926,-0.284063957,1.546197055,1.931223422,1.185509928
Solyc10g007480.3,8,SL3.0ch10,1819583,1820355,-,NAD-dependent epimerase/dehydratase family protein (AHRD V3.3 *** AT1G53500.1)               ,-0.136588997,1.043555005,-1.910454228,-0.443457328,-0.884122538,0.63364277,-1.758251286,-1.329564946,-0.121065402,-0.544427406,-1.055160044,0.224752603,0.556421592,1.851458325,1.597904494,0.510638227,0.246478814,0.507235865,0.233576098,0.777428384
Solyc10g007550.3,8,SL3.0ch10,1854327,1855277,-,RNA helicase DEAD31                    ,-0.157057265,0.487312745,-1.694261494,-0.494833741,0.757459872,-0.141854125,-1.465864964,-0.989369265,0.648785455,0.202639366,-0.34476649,-0.626241757,-0.483758018,0.563170188,0.929802136,-0.295697835,-1.446105751,0.569687458,1.784252879,2.196700605
Solyc10g007720.3,6,SL3.0ch10,1963445,1964410,-,Conserved oligomeric Golgi complex subunit 5 (AHRD V3.3 *** A0A118JSM3_CYNCS)             ,1.660413821,2.265387234,-1.155269911,1.17084881,0.692750824,1.336592974,-0.596918636,-0.08907187,-0.495561468,-0.005938916,-0.60824084,-0.869071465,0.923760016,0.186268767,-0.041367592,-0.321967127,-1.408244546,-1.024171033,-0.991783601,-0.628415442
Solyc10g007760.3,8,SL3.0ch10,1989112,1989426,+,"Ribose-phosphate ""pyrophosphokinase,"" putative (AHRD V3.3 *** B9T1G2_RICCO)                ",-0.572517891,0.059889289,-2.00257824,0.278845021,-0.088984035,-0.127011854,-1.940289019,-1.51625072,0.075796102,0.244292071,-0.40340903,-0.805867594,-0.223309114,1.522180053,1.097387746,1.46320383,0.592256729,1.316735776,0.894574578,0.135056301
Solyc10g007780.2,6,SL3.0ch10,2005913,2005953,+,Cortactin-binding 2 (AHRD V3.3 *** A0A0B0PEQ3_GOSAR)                 ,0.55097529,2.864968748,0.69063083,1.366638668,-0.115404868,-0.490070112,0.125082259,0.180510621,-0.056116939,0.275147963,0.57938218,-0.677906015,0.659158214,-0.079520754,-0.336232749,-0.267410578,-0.912351529,-1.105202037,-1.624579815,-1.627699376
Solyc10g008065.1,6,SL3.0ch10,2207128,2207214,-,"inter alpha-trypsin ""inhibitor,"" heavy chain-like protein (AHRD V3.3 --* AT1G72500.3)             ",0.761625018,0.026771046,0.848909213,0.594237306,1.181770989,-0.542641001,-0.434082383,0.711204802,-0.029677101,1.509004431,2.427396885,-1.055066026,0.40040821,-0.292873229,-0.838814775,-0.845767731,-0.878690897,-1.047937775,-1.131673916,-1.364103065
Solyc10g008080.2,7,SL3.0ch10,2215974,2216300,+,RING/U-box superfamily protein (AHRD V3.3 *** AT2G42350.1)                ,1.498050469,-0.728373771,-0.242144727,-0.636368663,2.389494136,-0.621602592,-0.371049882,-0.592508411,2.189105591,0.077847009,1.513143222,0.091516875,-0.728373771,-0.728373771,-0.404652204,-0.691178604,-0.703023413,-0.682942259,-0.645909456,0.01734422
Solyc10g008100.3,6,SL3.0ch10,2221839,2222052,-,Glucosidase 2 subunit beta (AHRD V3.3 *** A0A0B0MJA2_GOSAR)               ,0.137163327,0.779302509,-0.082201058,0.375284295,1.671696858,0.459826389,-0.277742935,-0.533018708,-0.481630584,0.86142519,0.253216319,-0.935459186,0.404292948,1.42842046,1.918947617,-0.373016853,-1.296966035,-1.25833764,-1.526106513,-1.5250964
Solyc10g008130.3,8,SL3.0ch10,2262533,2262965,+,Pre-rRNA-processing protein esf2 (AHRD V3.3 *** A0A0B2SES6_GLYSO)                ,-0.479196077,-0.69591005,-1.812198907,-1.087193826,-0.759483376,4.02E-05,-1.655057994,-1.280715853,0.6213469,0.240424522,-0.448431592,0.542662509,-0.527114451,0.989930736,0.651337754,0.839897273,0.569075108,1.20457974,1.531822411,1.554185003
Solyc10g008340.3,8,SL3.0ch10,2462847,2463215,-,"Structural constituent of cell ""wall,"" putative (AHRD V3.3 *** B9RVZ9_RICCO)             ",2.413032473,-0.483432132,-1.587755017,-0.405151236,1.164328811,-0.518253031,-1.445767713,-0.821314514,0.065587521,0.069729762,-0.194042928,0.272519021,-0.929984561,-0.174518876,0.201715637,-0.137124951,-0.777437309,0.280249836,2.045872949,0.961746261
Solyc10g008460.3,6,SL3.0ch10,2575784,2576122,+,LanC-like protein 2 (AHRD V3.3 *** A0A0B2RC28_GLYSO)                ,1.277422501,1.379186398,0.042917827,1.270712157,0.154954559,1.464199968,0.063786129,-0.077298874,0.952425639,0.596669646,-0.070269083,0.846792826,0.128771202,-0.712217657,-0.257921204,-1.119157968,-1.456387928,-1.441580474,-1.606321032,-1.43668463
Solyc10g008580.1,8,SL3.0ch10,2675946,2677103,+,F-box family protein (AHRD V3.3 *** S1SIA6_THECC)                ,0.583936076,0.187408524,-1.821984047,-0.413615509,0.378734842,0.92403313,-1.80002422,-0.748975452,1.861735384,1.600654619,-0.967511453,-0.897205319,-0.387810103,1.167750735,0.67875007,0.257930644,-1.064768553,-0.062297944,0.615093201,-0.091834626
Solyc10g009045.1,4,SL3.0ch10,3059379,3059636,-,subtilase 4.12 (AHRD V3.3 --* AT5G59090.3)                 ,-1.515737513,-0.01564976,-0.208776273,2.718401108,-1.534868519,0.08318352,-0.63236121,-0.259966152,-1.39543519,-0.576524067,-1.024699545,0.973896241,1.057710332,1.014414631,0.922726724,0.221888405,-0.208956056,0.182545966,0.010728424,0.187478933
